25/11/1986	1456,91
26/11/1986	1456,91
27/11/1986	1461,71
28/11/1986	1466,28
01/12/1986	1453,12
02/12/1986	1452,67
03/12/1986	1470,41
04/12/1986	1460,22
05/12/1986	1463,9
08/12/1986	1455,94
09/12/1986	1455,31
10/12/1986	1452,82
11/12/1986	1448,1
12/12/1986	1444,15
15/12/1986	1436,27
16/12/1986	1446,98
17/12/1986	1436,98
18/12/1986	1429,95
19/12/1986	1428,2
22/12/1986	1421,62
23/12/1986	1435,64
24/12/1986	1435,64
25/12/1986	1435,64
26/12/1986	1435,64
29/12/1986	1434,26
30/12/1986	1432,25
31/12/1986	1432,25
01/01/1987	1432,25
02/01/1987	1413,17
05/01/1987	1421,88
06/01/1987	1434,26
07/01/1987	1418,05
08/01/1987	1382,34
09/01/1987	1348,72
12/01/1987	1336,44
13/01/1987	1326,7
14/01/1987	1331,2
15/01/1987	1353,4
16/01/1987	1356,79
19/01/1987	1328,3
20/01/1987	1330,49
21/01/1987	1332,32
22/01/1987	1336,78
23/01/1987	1347,75
26/01/1987	1309,03
27/01/1987	1294,76
28/01/1987	1249,94
29/01/1987	1272,92
30/01/1987	1294,45
02/02/1987	1276,38
03/02/1987	1241,23
04/02/1987	1216,31
05/02/1987	1229,63
06/02/1987	1250,68
09/02/1987	1269,94
10/02/1987	1254,36
11/02/1987	1253,62
12/02/1987	1265,63
13/02/1987	1277,46
16/02/1987	1260,31
17/02/1987	1232,9
18/02/1987	1249,04
19/02/1987	1276,75
20/02/1987	1265,44
23/02/1987	1242,94
24/02/1987	1239,86
25/02/1987	1250,98
26/02/1987	1243,87
27/02/1987	1244,36
02/03/1987	1236,55
03/03/1987	1244,02
04/03/1987	1256,7
05/03/1987	1273,63
06/03/1987	1262,8
09/03/1987	1275,19
10/03/1987	1264,03
11/03/1987	1253,39
12/03/1987	1250,23
13/03/1987	1243,09
16/03/1987	1238,37
17/03/1987	1220,85
18/03/1987	1214,38
19/03/1987	1179,83
20/03/1987	1196,12
23/03/1987	1217,32
24/03/1987	1235,58
25/03/1987	1240,45
26/03/1987	1270,5
27/03/1987	1306,8
30/03/1987	1296,76
31/03/1987	1301,71
01/04/1987	1332,54
02/04/1987	1334,32
03/04/1987	1335,33
06/04/1987	1358,2
07/04/1987	1331,35
08/04/1987	1337,45
09/04/1987	1327,37
10/04/1987	1297,95
13/04/1987	1282,22
14/04/1987	1299,96
15/04/1987	1312,12
16/04/1987	1323,28
17/04/1987	1323,28
20/04/1987	1323,28
21/04/1987	1312,6
22/04/1987	1343,66
23/04/1987	1336,11
24/04/1987	1315,21
27/04/1987	1282,11
28/04/1987	1310,52
29/04/1987	1314,43
30/04/1987	1308,14
01/05/1987	1308,14
04/05/1987	1309,63
05/05/1987	1311,41
06/05/1987	1326,7
07/05/1987	1328,86
08/05/1987	1324,95
11/05/1987	1323,35
12/05/1987	1314,05
13/05/1987	1324,88
14/05/1987	1312,46
15/05/1987	1310,82
18/05/1987	1294,83
19/05/1987	1299,21
20/05/1987	1270,99
21/05/1987	1283,18
22/05/1987	1283,3
25/05/1987	1280,73
26/05/1987	1293
27/05/1987	1306,39
28/05/1987	1306,39
29/05/1987	1316,43
01/06/1987	1328,89
02/06/1987	1310,67
03/06/1987	1311,79
04/06/1987	1306,28
05/06/1987	1308,18
08/06/1987	1308,18
09/06/1987	1302,49
10/06/1987	1303,79
11/06/1987	1311,34
12/06/1987	1313,16
15/06/1987	1339,27
16/06/1987	1346,26
17/06/1987	1346,26
18/06/1987	1346,26
19/06/1987	1377,69
22/06/1987	1390,45
23/06/1987	1401,61
24/06/1987	1371,03
25/06/1987	1395,02
26/06/1987	1408,56
29/06/1987	1397,78
30/06/1987	1382,56
01/07/1987	1383,05
02/07/1987	1399,97
03/07/1987	1419,27
06/07/1987	1408,11
07/07/1987	1414,21
08/07/1987	1419,2
09/07/1987	1411,28
10/07/1987	1419,76
13/07/1987	1431,03
14/07/1987	1440,47
15/07/1987	1462,16
16/07/1987	1455,8
17/07/1987	1472,57
20/07/1987	1483,84
21/07/1987	1472,94
22/07/1987	1460,33
23/07/1987	1443,78
24/07/1987	1459,66
27/07/1987	1454,49
28/07/1987	1468,89
29/07/1987	1478,07
30/07/1987	1501,88
31/07/1987	1510,54
03/08/1987	1507,38
04/08/1987	1520,21
05/08/1987	1536,73
06/08/1987	1550,19
07/08/1987	1559,53
10/08/1987	1552,98
11/08/1987	1559,3
12/08/1987	1548,89
13/08/1987	1542,83
14/08/1987	1563,06
17/08/1987	1570,28
18/08/1987	1552,68
19/08/1987	1530
20/08/1987	1544,2
21/08/1987	1546,66
24/08/1987	1536,06
25/08/1987	1529,62
26/08/1987	1536,58
27/08/1987	1531,82
28/08/1987	1540,15
31/08/1987	1537,81
01/09/1987	1547,7
02/09/1987	1537,21
03/09/1987	1516,75
04/09/1987	1500,17
07/09/1987	1471,83
08/09/1987	1481,42
09/09/1987	1491,95
10/09/1987	1507,2
11/09/1987	1509,88
14/09/1987	1531,07
15/09/1987	1524,79
16/09/1987	1515,38
17/09/1987	1509,73
18/09/1987	1502,62
21/09/1987	1496,86
22/09/1987	1495,74
23/09/1987	1503,11
24/09/1987	1498,34
25/09/1987	1492,62
28/09/1987	1493,21
29/09/1987	1505,26
30/09/1987	1500,17
01/10/1987	1519,99
02/10/1987	1543,05
05/10/1987	1538,07
06/10/1987	1525,23
07/10/1987	1517,65
08/10/1987	1519,77
09/10/1987	1478,86
12/10/1987	1480,16
13/10/1987	1500,91
14/10/1987	1497,38
15/10/1987	1460,59
16/10/1987	1458,54
19/10/1987	1321,61
20/10/1987	1302,8
21/10/1987	1379,53
22/10/1987	1287,58
23/10/1987	1292,67
26/10/1987	1193,31
27/10/1987	1225,47
28/10/1987	1142,17
29/10/1987	1104,4
30/10/1987	1177,38
02/11/1987	1163,87
03/11/1987	1129,99
04/11/1987	1097,52
05/11/1987	1093,39
06/11/1987	1067,36
09/11/1987	1012,09
10/11/1987	945,91
11/11/1987	988,19
12/11/1987	1061,64
13/11/1987	1075,87
16/11/1987	1082,72
17/11/1987	1063,38
18/11/1987	1063,38
19/11/1987	1055,6
20/11/1987	1027,34
23/11/1987	1037,3
24/11/1987	1080,39
25/11/1987	1067,24
26/11/1987	1058,65
27/11/1987	1052,55
30/11/1987	1022,84
01/12/1987	1030,24
02/12/1987	1044,78
03/12/1987	1037,94
04/12/1987	1003,52
07/12/1987	999,18
08/12/1987	1016,74
09/12/1987	1016,14
10/12/1987	1032,32
11/12/1987	1017,33
14/12/1987	1009,78
15/12/1987	1033,1
16/12/1987	1051,21
17/12/1987	1040,69
18/12/1987	1029,9
21/12/1987	1045,75
22/12/1987	1048,65
23/12/1987	1049,85
24/12/1987	1049,85
25/12/1987	1049,85
28/12/1987	1009,6
29/12/1987	992
30/12/1987	1000
31/12/1987	1000
01/01/1988	1000
04/01/1988	943,88
05/01/1988	1004,34
06/01/1988	1020,16
07/01/1988	1009,01
08/01/1988	1025,28
11/01/1988	989,57
12/01/1988	989,49
13/01/1988	964,61
14/01/1988	965,64
15/01/1988	958,15
18/01/1988	997,96
19/01/1988	982,38
20/01/1988	956,78
21/01/1988	958,71
22/01/1988	971,39
25/01/1988	967,08
26/01/1988	964,14
27/01/1988	951,79
28/01/1988	931,18
29/01/1988	935,57
01/02/1988	958,69
02/02/1988	953,55
03/02/1988	981,56
04/02/1988	984,89
05/02/1988	980,46
08/02/1988	984,42
09/02/1988	988,12
10/02/1988	996,39
11/02/1988	1029,4
12/02/1988	1032,98
15/02/1988	1042,85
16/02/1988	1062,17
17/02/1988	1054,51
18/02/1988	1045,28
19/02/1988	1050,85
22/02/1988	1066,04
23/02/1988	1070,4
24/02/1988	1074,83
25/02/1988	1096,05
26/02/1988	1077,69
29/02/1988	1079,55
01/03/1988	1085,48
02/03/1988	1080,75
03/03/1988	1084,54
04/03/1988	1076,96
07/03/1988	1081,44
08/03/1988	1072,78
09/03/1988	1076,61
10/03/1988	1085,64
11/03/1988	1074,64
14/03/1988	1073,04
15/03/1988	1088,02
16/03/1988	1101,55
17/03/1988	1107,49
18/03/1988	1122,07
